date,page/account,is_comment,text,binary label,explanation,comments,link
7/11/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,תרופות שמוכחות לטיפול בקורונה הועלמו מהמדפים ורופאים לא מאפשרים להם מרשמים,,,,https://www.facebook.com/groups/503350980581730/posts/916421232608034/
6/11/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,החיסון יעיל וזול יותר [מהתרופה],,איך בודקים?,,https://www.facebook.com/groups/503350980581730/posts/916119012638256/
5/9/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,ברור שלא יגידו שזה מהחיסון יש כאן משהוא לא ברור כיסוי תחת גלובלי על כל תופעות הלוואי !!!,0,קונספירציה,,https://www.facebook.com/groups/242682556373559/posts/860511007924041/
5/9/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"מדינת ישראל היא ניסוי לחיסונים שנמכרים מסביב לעולם. העניין פה זה כסף, ולך אין שליטה על זה.",0,קונספירציה,,https://www.facebook.com/groups/242682556373559/posts/860511007924041/
3/10/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"מתחילת המגפה מרץ 2020 יוטיוב ופייסבוק עשו צינזורה קטלנית נגד רופאים פרופסורים וירולוגים ומדענים מכל העולם, שדיברו בקול רם נגד החיסונים ונגד הסגרים.",,,,https://www.facebook.com/groups/242682556373559/posts/860511007924041/
3/10/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"משרד הבריאות (הרצח) השתיק ואיים על רופאים ופרופסורים שדיברו נגד החיסונים. העליטות שיחדו את הפוליטיקאים הרופאים והפרופסורים שמופעים כל היום בתקשורת ודוחפים בכול הכוח להתחסן. שיחדו אנשי צבא ומשטרה בכירים. אנשים בעלי עוצמה וכוח בכול העולם.ושיחדו את התקשורת שתבצע הינדוס תודעה ותעמולה אגרסיבית בעד החיסונים שהם זוועה מיותרת לגוף האדם.תקראו על הג'ינדה 21 ו 20 30 ותראו שכל השואה שמתרחשת עכשיו, תוכננה מזמן.",0,,,https://www.facebook.com/groups/242682556373559/posts/860511007924041/
17/10/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,לחסל אותך זאת המטרה [של החיסונים] לחסל לך את הנשמה !!!,0,קונספירציה,,https://www.facebook.com/groups/242682556373559/posts/860511007924041/
5/9/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,המגאזין הרפואי Nature מהמובילים בעולם הוציא מאמר על כך שהמחוסנים מפיצים את הדלתא.,0,"שם המאמר זה איך מחוסנים מפיצים את זן הדלתא, לא שהם המפיצים שלו.
לפי המאמר, רוב המפיצים של הדלתא הם מחוסנים, וזאת עקב היותם מחוסנים פחות שומרים על הכללים נגד הפצה לעומת לא מחוסנים, למרות שידוע שגם מחוסנים יכולים להידבק.
בגלל שהמחוסנים מקבלים את המחלה כמעט ללא סימפוטמים יש פחות סיכוי שיבדקו ויכנסו לבידוד, ולכן יכולים להפיץ את הדלתא בקלות.
אך הפוסט הזה נכתב באופן שמתפרש כאילו זן הדלתא הוא אשמת המחסונים לחלוטין, וזה לא מה שהמאמר בא לומר.",מקור: https://www.nature.com/articles/d41586-021-02187-1?fbclid=IwAR1hMD8hfdslMDRiiIT85UNedb6Im1eey562wkAlEvTkCLxxO6F5aQTsKVI,https://www.facebook.com/groups/242682556373559/posts/860511007924041/
,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,מגיפה קיימת רק בראשם של אלו שראשם כבר בצורת טלוויזיה מרוב שהם צופים בה,0,,,https://www.facebook.com/groups/242682556373559/posts/860511007924041/
,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,הרבה מתלוננים על דלקות ותגובות של אלרגיה לאחר החיסון.,,הרבה זה מושג יחסי,,https://www.facebook.com/groups/242682556373559/posts/860511007924041/
,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,המדינה חתמה בשמך שאת יכולה להיות שפן ניסיונות... והם יפצו את נפגעי החיסון דרך הביטוח לאומי. קטין מקבל 10000 ובגיר עד 50000 פיצוי חדפ וזהו.,,,,https://www.facebook.com/groups/242682556373559/posts/860511007924041/
,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"את מפחדת כי את צופה במסך בערוצי אל ג'זירה הישראלים שמשווקים וירוס מהונדס כמגיפה"" וניזונה מהם, שהם בעצם המגיפה. כבי תטלויזיה ותתעלמי מהטמבלים המושחתים/אינטרסנטים ו""המגיפה"" תיעלם",0,,,https://www.facebook.com/groups/242682556373559/posts/860511007924041/
7/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,התה אורן עוזר בהחלט סרמין הוא חומר מרפא ובקשר לחיסונים היא ממש צריכה להבין שלא כדאי לה להתקרב לרעל הזה מספיק ניפגעו מלא אנשים מסכנים שהכריחו אותם להתרעל,0,,"שונה מ""חיסולים"" ל""חיסונים"" כדי המודל יבין את ההקשר",https://www.facebook.com/groups/242682556373559/posts/909176399724168/
7/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"כבר יודעים שיש [למחלימים] הגנה הרבה יותר טובה מה""מחוסנים""",0,לא נכון,,https://www.facebook.com/groups/242682556373559/posts/909176399724168/
7/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"זה הזוי לחסן מחלימים, לא דואגים לבריאות של האנשים אלה לכיס של פייזר",0,"מחסנים מחלימים רק כשהנוגדנים שלהם מהמחלה כבר נעלמו כמעט לחלוטין, וזה בהחלט כבר לא מסכן אותם",,https://www.facebook.com/groups/242682556373559/posts/909176399724168/
אפריל,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"ילדים לא מחוסנים, בריאים הרבה יותר ואף לא חולים כלל",,,נאמר בהקשר של חיסון פוליו ועוד חיסונים שעושים לתינוקות,https://www.facebook.com/groups/242682556373559/posts/791837404791402/
6/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,התסמינים רק מתחילים להופיע אחרי תקופה ארוכה מזמן החיסול.,,"כל הפוסטים על תופעות לוואי אחרי כמה חודשים מהחיסון: איך יודעים את הקשר לחיסון, או אולי תם עבר על הבן אדם משהו?!!",בתשובה לשאלה על תופתעות לוואי שמישהו מרגיש מעל חצי שנה אחרי שלקח את החיסון,https://www.facebook.com/groups/242682556373559/posts/909133403061801/
6/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,הרבה מאוד תופעות הלוואי שמדווחות הן אחרי חודשים רבים אחרי החיסונים,,"כל הפוסטים על תופעות לוואי אחרי כמה חודשים מהחיסון: איך יודעים את הקשר לחיסון, או אולי תם עבר על הבן אדם משהו?!!",,https://www.facebook.com/groups/242682556373559/posts/909133403061801/
6/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,חצי שנה זה עדיין הטווח הבינוני תופעות לוואי יכולות להופיע גם בטווח הארוך,,"כל הפוסטים על תופעות לוואי אחרי כמה חודשים מהחיסון: איך יודעים את הקשר לחיסון, או אולי תם עבר על הבן אדם משהו?!!",,https://www.facebook.com/groups/242682556373559/posts/909133403061801/
6/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,גם הרב אשרוב וגם עוד רופאים דברו על כך שאחרי חצי שנה יגיעו התסמינים,,"כל הפוסטים על תופעות לוואי אחרי כמה חודשים מהחיסון: איך יודעים את הקשר לחיסון, או אולי תם עבר על הבן אדם משהו?!!",,https://www.facebook.com/groups/242682556373559/posts/909133403061801/
6/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,יש כאלה שהתופעות מגיעות בסמוך לזריקה ויש כאלה שאחרי שנים,,"כל הפוסטים על תופעות לוואי אחרי כמה חודשים מהחיסון: איך יודעים את הקשר לחיסון, או אולי תם עבר על הבן אדם משהו?!!",,https://www.facebook.com/groups/242682556373559/posts/909133403061801/
6/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"הממסד הרפואי נתן לך את הזריקה , אל תצפה למרפא מאותה יד שהרעילה אותך",0,,,https://www.facebook.com/groups/242682556373559/posts/909133403061801/
6/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"הכל יכול להיות עם חיסון הרעל הזה! הרבה סובלים מתופעות נוירולוגיות חמורות, כולל לחץ וכאבים בחלק האחורי של הראש ובצוואר!",,,,https://www.facebook.com/groups/242682556373559/posts/909133403061801/
6/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,ניקוי רעלים אצל הומופאטית ושיטת תה מחטי אורן ינקה את הזיהום,,,מקור: https://levinteva.co.il/items/3625186-%D7%90%D7%99%D7%9A-%D7%9C%D7%97%D7%96%D7%A7-%D7%90%D7%AA-%D7%9E%D7%A2%D7%A8%D7%9B%D7%AA-%D7%94%D7%97%D7%99%D7%A1%D7%95%D7%9F-%D7%95%D7%9C%D7%99%D7%99%D7%91%D7%A9-%D7%9C%D7%99%D7%97%D7%94-%D7%A2%D7%9D-%D7%9E%D7%97%D7%98%D7%99-%D7%90%D7%95%D7%A8%D7%9F?fbclid=IwAR1MB6gW8g69SuuQYPVo2V5BIODUKCUXtlhlSkiDNC5ZtSDxIRjOFT3ZVcE,https://www.facebook.com/groups/242682556373559/posts/909133403061801/
6/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,רוב התופעות לא מגיעות מיד אחרי החיסון אלא לאחר כמה חודשים,,"כל הפוסטים על תופעות לוואי אחרי כמה חודשים מהחיסון: איך יודעים את הקשר לחיסון, או אולי תם עבר על הבן אדם משהו?!!",,https://www.facebook.com/groups/242682556373559/posts/909133403061801/
6/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,להרבה מוזרקים מתרחשות תופעות לוואי לאחר חצי שנה.,,"כל הפוסטים על תופעות לוואי אחרי כמה חודשים מהחיסון: איך יודעים את הקשר לחיסון, או אולי תם עבר על הבן אדם משהו?!!",,https://www.facebook.com/groups/242682556373559/posts/909133403061801/
4/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,החיסול המורעל הזה הוא הגורם לעליה במחלות לב עובדה שמעולם לא היה כול כך הרבה מיקרי לב כמו אחרי החיסול ואחכ יגידו גם שאין קשר,0,,,https://www.facebook.com/groups/242682556373559/posts/907987596509715/
4/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,הם קיבלו הוראה להגיד ששום דבר לא קשור לחיסון ולא לדווח על תופעות לוואי זה מה שכתוב בחוזה של פייזר,,,,https://www.facebook.com/groups/242682556373559/posts/907987596509715/
4/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"סתם ככה ללא סיבה חטפת דלקת בשריר הלב!?, לי זה ברור שזה כתוצאה של החיסון ושלא יחרטטו עד שיבדקו לעומק.",,דעה,,https://www.facebook.com/groups/242682556373559/posts/907987596509715/
4/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"מדובר בחיסון רעיל שלא מחסן אף אחד, עם תופעות לוואי נוראיות!! זאת תרמית הזויה, של חבורת נוכלים שיושבים במשרד הבריאות ומנהלים לנו את החיים!",0,,,https://www.facebook.com/groups/242682556373559/posts/907987596509715/
4/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,ניקוי רעלים אצל הומופאטית ושיטת תה מחטי אורן ינקה את הזיהום של הזריקה,,,,https://www.facebook.com/groups/242682556373559/posts/907987596509715/
4/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,מקורונה הסיכוי למות היא אפסית.. מה שמראים בטלויזיה זה שקר גס .. מי שחולה בקורונה והולך לבית חולים הורגים אותו שם..,0,,,https://www.facebook.com/groups/242682556373559/posts/907987596509715/
4/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,"ברור שהרופאים שוללים קשר לחיסול, משלמים להם אך ורק לדיקלום תעמולת ההזרקות..",0,,,https://www.facebook.com/groups/242682556373559/posts/907987596509715/
4/11/2021,נפגעי חיסונים - גם לנו זה קרה (עדויות מצולמות),yes,ברור שיגידו שאין קשר לחיסון חיסול הניסיוני הארור הזה הם מקשרים תופעות לוואי רק לקורונה שוקרונה שלהם..,0,,,https://www.facebook.com/groups/242682556373559/posts/907987596509715/
6/11/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,בלוטות לימפה מתנפחות בדרך כלל כתוצאה מהחומר המזוהם והרעיל שהזריקו לך או כתוצאה מדלקות שהחיסון גורם בגוף,0,,,https://www.facebook.com/groups/421434465970824/posts/607953027318966/
6/11/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,כאבים מטורפים בבית שחי בצד שבו חיסנו אותי האיזור נפוח ברמות וכואב בקטע פסיכי עם כמו גולה כזאת. קרה להרבה אנשים בחיסון ה 3 יעבור גג תוך שבוע.,1,"מדובר בבלוטות הלימפה שמתנפחות, אך זוהי תופעת לוואי מוכרת ואכן עוברת לאחר שבוע והיא אינה מסוכנת",שילוב של הפוסט ותגובה,https://www.facebook.com/groups/421434465970824/posts/607953027318966/
6/11/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,"87 אחוז מהחולים קשה היום הם...נכון, לא מחוסנים.",1,נכון לפי הנתונים של משרד הבריאות לתאריך בו נכתב הפוסט,,https://www.facebook.com/groups/421434465970824/posts/607953027318966/
6/11/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,"האם אנו יכולים לסמוך על בתי חולים? ד""ר ארדיס מראה שרמדסיביר תרופה שניתנת לחולי קורונה בבתי חולים הורגת חולים באותה דרך שהשתמשו בתאי הגזים כדי להשמיד אנשים בגרמניה. מתוך המחקר שנעשה באפריקה על חולי אבולה נמצא שרמדסביר הרגה 54% מכל האנשים שהיו במחקר ושקיבלו את התרופה ",,"מקור מאוד לא אמין, אך כן נאמר שארגון הבריאות העולמי אינו ממליץ להשתמש בתרופה רמדסיביר המתוארת בכתבה, לא ניתן לדעת אם אכן משתמשים בבתי החולים כנטען",מקור: https://healthybreathing.co.il/death-drugs/?fbclid=IwAR1e6iDi6Q2qnzf842C6gmvFkaoHBkj-gtWExPZHZFKF2arEdkZ4Oq6r0o0,https://www.facebook.com/groups/421434465970824/posts/607953027318966/
31/10/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,"בארה""ב אלפי הפלות ונשים צעירות עם דימומים וקרישי דם [בעקבות החיסון] מבצעים להם כריתות של הרחם כדי לעצור את הדימומים",,,,https://www.facebook.com/groups/421434465970824/posts/603966187717650/
31/10/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,"איך יודעים שהצליחו לעשות לכל כך הרבה אנשים טובים ומשכילים שטיפת מוח? כי גם אחרי שנפגעו מהחיסון, הקושי הגדול ביותר לומר :נכון, ידענו ואמרו לנו .. מי אמר לכם? הקונספירטורים. כן הם שהתקשורת הפכה אותם ל""הזויים"" ולכת מתנגדי החיסונים..",,,,https://www.facebook.com/groups/421434465970824/posts/603966187717650/
31/10/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,לא לכולם מזריקים אותו דבר שלא יהיה ברור כלום המון חוכמה הושקעו פה,0,,,https://www.facebook.com/groups/421434465970824/posts/603966187717650/
31/10/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,יש בהחלט מחקר שמתבצע בישראל על רזרבת שחלות אחרי הזריקה. תיכנסי לאתר clinicaltrials.com ותמצאי אותו. זה אתר שתעד מחקרים בכל העולם,,,,https://www.facebook.com/groups/421434465970824/posts/603966187717650/
31/10/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,מצטער לבשר לכן: כולכן מעוקרות... (בעקבות החיסון),0,,,https://www.facebook.com/groups/421434465970824/posts/603966187717650/
25/10/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,אנשים יודעים שאין מערכת בריאות לפנות אליה!!! יגלגלו אותנו במדרגות כי ״אין קשר לחיסון״!! אין טיפת אמון אנשים כבר מפחדים לגשת לבתי חולים כי מפחדים שיהרגו אותם שם!!,0,,,https://www.facebook.com/groups/421434465970824/posts/596832868430982/
15/10/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,יש הרבה תופעות מוכחשות. מעבר לזה הם אומרים שייש טווח של 6 שבועות שהתופעות קורות בהן וזה לא נכון.,,,,https://www.facebook.com/groups/421434465970824/posts/593803688733900/
15/10/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,"מרגישים שניכפה עליכם להזריק, ראו מה קורה למי שנפטר בסמוך לזריקה. החיסון אשם בתופעות הלוואי והמוות עד שיוכח אחרת | ד""ר ריאן קול פתלוג קליני אם יש תופעת לוואי או מוות ‫זה קרה מהטיפול הזה, מזריקת קרישי הדם, ‫אונס במחט איך שתרצו לקרוא לה. אנו רואים עלייה של פי 200 ‫במיוקרדיטיס (דלקת שריר הלב) הוא קורא לעצור ולחשוב על מה שאנחנו עושים. הטירוף, אנחנו חייבים ‫לעצור את הטירוף - מיד!!!‫ זאת התקפה רעילה על האוכלוסייה שלנו ‫והיא צריכה להיפסק עכשיו!!!",0,מקור מאוד לא אמין,מקור: https://healthybreathing.co.il/blood-clots/?fbclid=IwAR3MsZNV33yMFvd7zYYn6awGDGGeoHcZW49oB7qDi4Ne63BJYC32478GY5M,https://www.facebook.com/groups/421434465970824/posts/593803688733900/
15/10/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,"החיסון גורם לדלקות בכללי ע""י סתימת כלי דם שגורמים לחוסר חמצן ובכלל חוסר אנרגטי ..החיסון יכול גם להרוג",0,,,https://www.facebook.com/groups/421434465970824/posts/593803688733900/
15/10/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,החיסון גורם לדלקות פרקים. עבר לי אחרי שלקחתי ארקוקסיה,,לא מוכרת כתופעת לוואי,,https://www.facebook.com/groups/421434465970824/posts/593803688733900/
15/10/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,"מכל זריקה שניתנת בחוסר זהירות יכולה להיות תופעה כזו [של דלקת בכף היד], כי דחפו מחט לגוף ....",,,,https://www.facebook.com/groups/421434465970824/posts/593803688733900/
15/10/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,"אם היה קשר ישיר לחיסון ומצבי קשים אז כאשר מעל מחצית העולם המערבי מחוסן יכולנו לצפות להצפה עולמית, ואופס, זה לא קורה, אפילו לא עלייה זניחה במספר האישפוזים. לעומת קפיצה מוטרפת בתמותה כתוצאה מהקורונה בכל מקום בו אין חיסון והגבלות.",1,,לא בטוחה אם מתאים,https://www.facebook.com/groups/421434465970824/posts/593803688733900/
15/10/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,עדיין נפגעי החיסון זניחים מאוד יחסית לנפגעי הנגיף. גם בכמות וגם בחומרה.,1,,,https://www.facebook.com/groups/421434465970824/posts/593803688733900/
15/10/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,"אנשים בריאים לכאורה חולים ואפילו מתים בהפתעה בלי קשר לחיסון ומאז ומתמיד, החיסון לא משנה את זה, אין שום עדות סטטיסטית שבעקבות החיסון ההמוני מקרי החולי הקשה והמוות הכוללים עלו.",1,,,https://www.facebook.com/groups/421434465970824/posts/593803688733900/
10/11/2021,"חולים, מחלימים, מתחסנים ופוסט קורונה ישראל",yes,"10 רופאים על אותה שאלה של מחלימים, 10 תשובות שונות, גם אצלם זה ניסוי וטעייה",,,,https://www.facebook.com/groups/corona2020israel/posts/2424588974343266/
10/11/2021,"חולים, מחלימים, מתחסנים ופוסט קורונה ישראל",yes,אין דבר כזה רופא שמבין במחלימי קורונה,,,,https://www.facebook.com/groups/corona2020israel/posts/2424588974343266/
10/11/2021,"חולים, מחלימים, מתחסנים ופוסט קורונה ישראל",yes,אין כללים. כל גוף מגיב אחרת. זה קורונה.,1,,,https://www.facebook.com/groups/corona2020israel/posts/2424362054365958/
1/9/2021,"חולים, מחלימים, מתחסנים ופוסט קורונה ישראל",yes,"אם [אנשים] החלימו וביצעו חיסון או להיפך התחסנו ואז חלו הם יכולים להידבק שוב. לעומת זאת, מי שחלה והחלים לא נדבק שוב.",0,גם מי שחלה והחלים כמובן שיכול להידבק שוב ברגע שיורדת רמת הנוגדים אצלו בדם,,https://www.facebook.com/groups/corona2020israel/posts/2332213626914135/
1/9/2021,"חולים, מחלימים, מתחסנים ופוסט קורונה ישראל",yes,זו הטענה נגד החיסונים. שלמי שחוסן ונדבק יש סיכוי גבוה יותר לחלות שוב ביחס למי שלא חוסן ונדבק. כלומר שמי שמחוסן לא עוזר בעצירת המחלה.,,,,https://www.facebook.com/groups/corona2020israel/posts/2332213626914135/
1/9/2021,"חולים, מחלימים, מתחסנים ופוסט קורונה ישראל",yes,"רמת הנוגדנים הטבעיים לחלבון n גבוהה יותר ככל שהמחלה קשה יותר - זה נתון מוכר ומוכח. אנשים
 שחוסנו מפתחים נוגדנים לחלבון הספייק ולא לחלבון n. כאשר הם חולים המחלה 
קלה יותר ולכן אפשר להניח שרמת הנוגדנים לחלבון n נמוכה יותר מאשר אלו 
שנדבקו ולא היו מחוסנים.",,,לפצל?,https://www.facebook.com/groups/corona2020israel/posts/2332213626914135/
1/9/2021,"חולים, מחלימים, מתחסנים ופוסט קורונה ישראל",yes,"עקרונית החיסון הראשון אמור לגרום לגוף להיות מעט יותר עירני כנגד הנגיף האמיתי, כך שההגנה שלך היתה טובה יותר מאשר אם לא התחסנת בכלל. החיסון עצמו מכיל רנ""א ליצירת חלבון אחד בלבד מכל חלבוני מעטפת הוירוס, כך שעכשיו אחרי שחלית, את אמורה להיות מחוסנת ברמה גבוהה יותר באופן משמעותי מאשר אנשים שחוסנו פעמיים ובטח יותר מאנשים שחוסנו פעם אחת.",1,,מקור לזה ולכמה פוסטים אחרי: https://www.midaat.org.il/articles/diseases/covid19/recovered-patients-vaccine/?fbclid=IwAR165ZTaf6N1f10LIbCRNakNLxs-gNiPOfw9Fc6A5rETAM-gGQsjjll3voU,https://www.facebook.com/groups/corona2020israel/posts/2332213626914135/
1/9/2021,"חולים, מחלימים, מתחסנים ופוסט קורונה ישראל",yes,"מחוסנים הם באופן טבעי ברמת חיסון נמוכה יותר מאשר מחלימים כי החיסון מורכב ממולקולת רנ""א שגורמת ליצירת חלבון אחד בלבד מכל החלבונים שעל מעטפת הוירוס. כשאדם חולה בוירוס האמיתי, מערכת החיסון שלו יוצרת נוגדנים הרבה יותר מגוונים, להרבה חלבונים שעל המעטפת שלו ובכך היא יעילה הרבה יותר מאשר החיסון.",1,,,https://www.facebook.com/groups/corona2020israel/posts/2332213626914135/
1/9/2021,"חולים, מחלימים, מתחסנים ופוסט קורונה ישראל",yes,"חליתי ויצרתי הרבה סוגי נוגדנים, אבל החשיפה לוירוס הייתה פעם אחת בלבד, בזה שהתחסנתי גרמתי לגירוי נוסף למערכת החיסון שלי וגרמתי לה ""להישאר ערנית"" להימצאות החלבון הספציפי הזה. עקרונית, זה אמור לשפר את רמת היכולת החיסונית של הגוף מול הנגיף האמיתי והווריאנטים שלו:)",1,,,https://www.facebook.com/groups/corona2020israel/posts/2332213626914135/
1/9/2021,"חולים, מחלימים, מתחסנים ופוסט קורונה ישראל",yes,"היו הרבה מחוסנים שנדבקו, שהיו במצב קשה ושמתו.(עדין מצבם טוב מלא מחוסנים). דבר שלא קרה לגבי כ מיליון מחלימים. מיעוטם אמנם נדבק שוב, אבל מחלה קשה או תמותה כמעט ואין. לא בארץ ולא בעולם. וזה מסתדר עם המדע לאורך ההיסטוריה. יש זיכרון חיסוני שהוא מעבר ליכולת הגדלת הנוגדנים בחיסון.",,,,https://www.facebook.com/groups/corona2020israel/posts/2332213626914135/
1/9/2021,"חולים, מחלימים, מתחסנים ופוסט קורונה ישראל",yes,"שימו לב שמשפחת קורונה ידועה עוד מ 1930 ולכן אם חלית באחד הוירוסים מהמשפחה, וזאת משפחה נפוצה , כבר פיתחת נוגדנים מגוונים.",,,,https://www.facebook.com/groups/corona2020israel/posts/2332213626914135/
1/9/2021,"חולים, מחלימים, מתחסנים ופוסט קורונה ישראל",yes,הדעה הרווחת כרגע היא שמחלימים הם בדרגת החיסון הגבוהה ביותר.. אין כל אישור למשך זכרון התא בחיסון לעומת מחלים שבוודאות יש. גם יעילות החיסון דועכת ובקצב מהיר יחסית.,1,,,https://www.facebook.com/groups/corona2020israel/posts/2332213626914135/
1/9/2021,"חולים, מחלימים, מתחסנים ופוסט קורונה ישראל",yes,מחלימים הם בדרגת החיסון הגבוהה ביותר,1,,,https://www.facebook.com/groups/corona2020israel/posts/2332213626914135/
1/9/2021,"חולים, מחלימים, מתחסנים ופוסט קורונה ישראל",yes,"כל עוד החיסונים שניתנים עכשיו לא מחסנים אותנו מפני החלבונים/ההרכב הגנטי של זן הדלתא, איך להגביר את ההגנה מפני חלבוני הספייקס של הוירוס מהזן הישן, נותן הגנה חיסונית בפני זן הדלתא? כל הרעיון בתאי זיכרון הוא שהם ""פגשו"" חלבון זר מסויים והם פועלים כדי להרוס אותו(?) ולייצר תאים שיתעוררו במפגש נוסף עם החלבון הזה(?) הגנה מחלבון מסויים יכולה לתת הגנה על מספר נוסף של חלבונים/הרכבים גנטיים אחרים של הוירוס?",,,,https://www.facebook.com/groups/corona2020israel/posts/2332213626914135/
1/9/2021,"חולים, מחלימים, מתחסנים ופוסט קורונה ישראל",yes,"אם יגיע וריאנט ששינה לחלוטין את מבנה הספייק שלו החיסון הקיים לא יהיה מספיק טוב כדי לאמן את הגוף להתמודד נגד הספייק של הויראנט החדש. זוהי מציאות מבאסת מאוד שמשקפת את האבולוציה המהירה להחריד שוירוסים עוברים וכל חברות התרופות מכירות את הבעיה ולכן לא נחות על זרי הדפנה...הבעיה האמיתית נובעת מכך שהספייקים האלה יכולים להשתנות בחומצה אמינית אחת שתגרום לשינוי מבני בחלבון שיגרום לחוסר זיהוי של נוגדני המערכת. קשה מאוד לשים את האצבע על כל התרחישים האפשריים לשינוי ח. אמינית או קומבינציה של כמה מהן ולכן גם עם הטכנולוגיה הביואינפורמטית(הבאמת מתקדמת שיש לנו) עדיין לא ניתן לייצר חיסון אחד שיתאים לכל הזנים האפשריים. בהחלט בעיה אמיתית וקשה. לגבי יעילות החיסון הקיים, עד כמה שאני יודעת החיסון עדיין יעיל ביצירת הגנה נגד דלתא (זה אומר שהספייק לא השתנה מספיק כדי להפוך את הנוגדן ללא יעיל, אלא אולי הוריד את רמת האפיניות שלו כלפי הנוגדן) כמו המצב עם הזן הדרום אפריקאי למשל.",,,,https://www.facebook.com/groups/corona2020israel/posts/2332213626914135/
1/9/2021,"חולים, מחלימים, מתחסנים ופוסט קורונה ישראל",yes,"אם קיבלת חיסון ראשון ואח""כ החלמת מקורונה באמת אין חובה להתחסן, בטח אם הבדיקות הסרולוגיות מראות שעדיין יש נוגדנים.",1,,,https://www.facebook.com/groups/corona2020israel/posts/2332213626914135/
1/9/2021,"חולים, מחלימים, מתחסנים ופוסט קורונה ישראל",yes,"גם בלי חיסון נוסף, המחלימים בסיכון הכי נמוך להדבקה חוזרת. היו מקרים חריגים, אבל זה באמת חריג. אין שום הוכחה מדעית / אמפירית שחיסון נוסף מקטין הסתברות להדבקה חוזרת. יש כאלה שהפחד אוכל אותם (יותר נכון ההפחדה המיותרת ממשרד הבריאות) והולכים להתחסן. אבל ללא שום הצדקה בריאותית / מדעית.",1,,מקור: https://www.gov.il/BlobFolder/reports/vaccine-priorities-board/he/files_publications_corona_vaccine-priorities-board-18042021.pdf,https://www.facebook.com/groups/corona2020israel/posts/2332213626914135/
