Date Posted,Link,Text,Region,Username,Publisher,Binary Label,clean_text
5/20/20,https://twitter.com/IndiaToday/status/1263099657770512385,"Do not miss the chance to watch world-famous virologist and a Covid-19 survivor, Dr Ian Lipkin, discuss how to live with #Coronavirus. Tune into #Newtrack at 8 PM tonight, with @rahulkanwal. pic.twitter.com/3n2q4DdnFf",India,indiatoday,IndiaToday,1,do not miss the chance to watch worldfamous virologist and a corona survivor dr ian lipkin discuss how to live with corona tune into newtrack at 8 pm tonight with rahulkanwal
5/20/20,https://twitter.com/IndiaToday/status/1263040804387319809,"He predicted the 'Contagion' & survived Covid-19. Now, he's back to reveal how to live with coronavirus. Catch world-famous virologist, Dr Ian Lipkin in conversation with @rahulkanwal at 8 PM tonight on #Newstrack pic.twitter.com/P6HlfAIhlP",India,indiatoday,IndiaToday,1,he predict the contagion survive corona now hes back to reveal how to live with corona catch worldfamous virologist dr ian lipkin in conversation with rahulkanwal at 8 pm tonight on newstrack
5/20/20,https://twitter.com/IndiaToday/status/1262956911244324864,"Take a look at how #Mumbai's dedicated #COVID hospital fares? 
(@mustafashk/@journovidya )
 #FirstUP #Coronavirus #Maharashtra pic.twitter.com/Q8PRVMl8FP",India,indiatoday,IndiaToday,1,take a look at how mumbais dedicate covid hospital fare mustafashkjournovidya firstup corona maharashtra
5/20/20,https://twitter.com/ndtv/status/1263025596772179969,"War veteran, 100, who raised millions for #Covid_19 fight is knighted  https://www.ndtv.com/world-news/world-war-ii-veteran-tom-moore-100-who-raised-millions-for-covid-19-fight-is-knighted-2232063  pic.twitter.com/5bdnh0hyys",India,ndtv,NDTV,1,war veteran 100 who raise millions for corona fight be knight
5/20/20,https://twitter.com/ndtv/status/1262994170467119105,#Covid_19 #coronavirus #Delhi pic.twitter.com/xCHWXjNghf,India,ndtv,NDTV,1,corona corona delhi
5/20/20,https://twitter.com/ndtv/status/1262951917627596802,#CoronavirusIndia #Covid_19 pic.twitter.com/1JKUfB6KjO,India,ndtv,NDTV,1,coronaindia corona
5/20/20,https://twitter.com/ReutersUK/status/1263123577248907270,A nurse struggled with COVID-19 trauma. He was found dead in his car  https://uk.reuters.com/article/us-health-coronavirus-nurse-death-insigh-idUKKBN22W1JD?taid=5ec5471daa4703000103c2b5&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/psdMXCAo9r,Europe,reutersuk,Reuters UK,1,a nurse struggle with corona trauma he be find dead in his car
5/20/20,https://twitter.com/ReutersUK/status/1262912486086508544,Explainer: Do children spread COVID-19? Risks as schools consider reopening  https://uk.reuters.com/article/us-health-coronavirus-children-explainer-idUKKBN22V33B?taid=5ec48285fe7ea000015793f0&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/MoqOvgdFZI,Europe,reutersuk,Reuters UK,1,explainer do children spread corona risk as school consider reopen
5/20/20,https://twitter.com/ReutersUK/status/1263191585908498432,Sweden tops Europe COVID-19 deaths per capita over last 7 days  https://uk.reuters.com/article/uk-health-coronavirus-sweden-casualties-idUKKBN22V26V?taid=5ec58674aa4703000103c3b8&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/VEVPPUpZCP,Europe,reutersuk,Reuters UK,1,sweden top europe corona deaths per capita over last 7 days
5/20/20,https://twitter.com/ReutersUK/status/1263183608468176896,GSK ties up with gene editing start-up Mammoth for COVID-19 test  https://uk.reuters.com/article/uk-health-coronavirus-gsk-mammoth-idUKKBN22W2HQ?taid=5ec57f06fd929f0001f0d3bd&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/gRv9beO32K,Europe,reutersuk,Reuters UK,1,gsk tie up with gene edit startup mammoth for corona test
5/20/20,https://twitter.com/ReutersUK/status/1263199125417259009,Unions say Ryanair exaggerating COVID threat to undermine conditions  https://uk.reuters.com/article/uk-health-conornavirus-ryanair-idUKKBN22W1YZ?taid=5ec58d79fd929f0001f0d409&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/F6hCFYCoch,Europe,reutersuk,Reuters UK,1,unions say ryanair exaggerate covid threat to undermine condition
5/20/20,https://twitter.com/the_hindu/status/1263081706191495168,"The Congress on Wednesday questioned the Central government's strategy of handling the COVID-19 pandemic through lockdown and gave out statistics to argue that it had little impact on containing infections.
#COVID19 #Congress
 https://trib.al/ZxCkGwK ",India,the_hindu,The Hindu,1,the congress on wednesday question the central governments strategy of handle the corona pandemic through lockdown and give out statistics to argue that it have little impact on contain infections corona congress
5/20/20,https://twitter.com/the_hindu/status/1263161529706430469,"Maharashtra reported yet another surge of more than 2,000 COVID-19 cases on Wednesday.
#Maharashtra #COVID19 https://trib.al/XmSvOEM ",India,the_hindu,The Hindu,1,maharashtra report yet another surge of more than 2000 corona case on wednesday maharashtra corona
5/20/20,https://twitter.com/the_hindu/status/1262913445843865602,"Punjab recorded 22 COVID-19 cases on Tuesday and reported one more death taking the tally to 38, according to an official statement.
#Punjab #COVID19 https://trib.al/vhVRt76 ",India,the_hindu,The Hindu,1,punjab record 22 corona case on tuesday and report one more death take the tally to 38 accord to an official statement punjab corona
5/20/20,https://twitter.com/the_hindu/status/1263228054396166146,Railways to detrain all in a coach if even one passenger shows symptoms of # COVID-19  https://trib.al/SrErcbX ,India,the_hindu,The Hindu,1,railways to detrain all in a coach if even one passenger show symptoms of corona
5/20/20,https://twitter.com/the_hindu/status/1263119810017349632,"A court directive to decongest Assam's infamous detention centres for preventing COVID-19 infections has led to the release of 308 ""declared foreigners so far.
#Assam #Detentioncentres #COVID19 https://trib.al/pvEksSK ",India,the_hindu,The Hindu,1,a court directive to decongest assams infamous detention centre for prevent corona infections have lead to the release of 308 declare foreigners so far assam detentioncentres corona
5/20/20,https://twitter.com/the_hindu/status/1263145000545771522,"Twenty-four police personnel in the city have been quarantined after two persons, who were detained at their station in connection with a theft case here, tested positive for COVID-19.
#COVID18 #Bengaluru https://trib.al/1ecnaSm ",India,the_hindu,The Hindu,1,twentyfour police personnel in the city have be quarantine after two persons who be detain at their station in connection with a theft case here test positive for corona covid18 bengaluru
5/20/20,https://twitter.com/the_hindu/status/1263114179394670592,"Just In: Gujarat Covid-19 details: 
New cases: 398
New deaths: 30
New discharge: 176 

Total cases: 12539
Total deaths: 749 
Total discharge: 5219
- @LangaMahesh
#Guajarat #COVID19",India,the_hindu,The Hindu,1,just in gujarat corona detail new case 398 new deaths 30 new discharge 176 total case 12539 total deaths 749 total discharge 5219 langamahesh guajarat corona
5/20/20,https://twitter.com/the_hindu/status/1263139397597138946,"50 fresh cases of COVID-19 were reported in Barabanki, 21 in Ayodhya, 15 in Etawah, 12 in Prayagraj and 11 in Pratapgarh.",India,the_hindu,The Hindu,1,50 fresh case of corona be report in barabanki 21 in ayodhya 15 in etawah 12 in prayagraj and 11 in pratapgarh
5/20/20,https://twitter.com/the_hindu/status/1263075356774240257,"Just in | 27 more COVID-19 positive cases detected in Bihar take the total number in the State to 1607. 571 individuals have recovered and testing has been done for  53, 361 samples. reports @AmarnathTewary
#COVID19 #Bihar",India,the_hindu,The Hindu,1,just in | 27 more corona positive case detect in bihar take the total number in the state to 1607 571 individuals have recover and test have be do for 53 361 sample report amarnathtewary corona bihar
5/20/20,https://twitter.com/washingtonpost/status/1262918520389677070,"Elderly covid-19 patients on ventilators usually do not survive, New York hospitals report  https://wapo.st/3dVFV8m ",United States,washingtonpost,The Washington Post,1,elderly corona patients on ventilators usually do not survive new york hospitals report
5/20/20,https://twitter.com/washingtonpost/status/1263159063552106496,"In some nations, government isolation centers helped reduce covid-19 infections. The U.S. has resisted the strategy.  https://wapo.st/2Zo0WEW ",United States,washingtonpost,The Washington Post,1,in some nations government isolation center help reduce corona infections the us have resist the strategy
5/20/20,https://twitter.com/washingtonpost/status/1263152824734683137,Perspective: Defunding or quitting the World Health Organization won't fix it  or solve covid-19  https://wapo.st/2Znt7DB ,United States,washingtonpost,The Washington Post,1,perspective defunding or quit the world health organization wont fix it  or solve corona
5/21/20,https://twitter.com/BBCNews/status/1263516054158000128,"Ipswich Hospital is beginning the process of reintroducing non-urgent services:
 
 It set up a ""red ward"" for Covid-19 patients when the pandemic broke
 
 It is now deep-cleaning it and turning it back into a ""green ward"" for non-coronavirus patients
 
 https://bbc.in/CoronavirusNHSNormality  pic.twitter.com/x3CNBDm1dZ",Europe,bbcnews,BBC News (UK),1,ipswich hospital be begin the process of reintroduce nonurgent service it set up a red ward for corona patients when the pandemic break it be now deepcleaning it and turn it back into a green ward for noncorona patients
5/21/20,https://twitter.com/BBCNews/status/1263505792889688065,"The government has agreed a deal for Covid-19 antibody tests on the NHS, says Health Secretary Matt Hancock

But he warns, ""We're not yet in a position to say that those who test positive in these antibody tests are immune from coronavirus""

Updates:  http://bbc.in/2ZlK6q9  pic.twitter.com/mJC6IvBMkf",Europe,bbcnews,BBC News (UK),1,the government have agree a deal for corona antibody test on the nhs say health secretary matt hancock but he warn be not yet in a position to say that those who test positive in these antibody test be immune from corona update httpbbcin2zlk6q9
5/21/20,https://twitter.com/guardiannews/status/1263593474529439744,Chechen strongman Ramzan Kadyrov 'hospitalised with suspected Covid-19'  https://www.theguardian.com/world/2020/may/21/head-of-chechen-republic-hospitalised-with-suspected-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590096692 ,Europe,guardiannews,Guardian news,1,chechen strongman ramzan kadyrov hospitalise with suspect corona
5/21/20,https://twitter.com/guardiannews/status/1263459529557237761,"First Thing: US has three months to prepare for second Covid-19 wave, say scientists  https://www.theguardian.com/us-news/2020/may/21/first-thing-us-has-three-months-to-prepare-for-second-covid-19-wave-say-scientists?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590056638 ",Europe,guardiannews,Guardian news,1,first thing us have three months to prepare for second corona wave say scientists
5/21/20,https://twitter.com/guardiannews/status/1263584021872697344,Bristol reveals plans to pedestrianise historic centre in Covid-19 revamp  https://www.theguardian.com/uk-news/2020/may/21/bristol-reveals-plan-to-pedestrianise-historic-centre-in-covid-19-reforms?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590068702 ,Europe,guardiannews,Guardian news,1,bristol reveal plan to pedestrianise historic centre in corona revamp
5/21/20,https://twitter.com/guardiannews/status/1263489834938773507,Bereaved families call for urgent inquiry into UK Covid-19 response  https://www.theguardian.com/uk-news/2020/may/21/bereaved-families-call-for-urgent-inquiry-into-uk-covid-19-response-coronavirus?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590073841 ,Europe,guardiannews,Guardian news,1,bereave families call for urgent inquiry into uk corona response
5/21/20,https://twitter.com/guardiannews/status/1263403062804258816,Scotland bans Covid-19 support to firms based in tax havens  https://www.theguardian.com/politics/2020/may/21/scotland-bans-covid-19-support-firms-tax-havens?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590049673 ,Europe,guardiannews,Guardian news,1,scotland ban corona support to firm base in tax havens
5/21/20,https://twitter.com/IndiaToday/status/1263365876499263488,The #UNICEF is also very concerned that the #COVID-19 could deepen the humanitarian consequences of #CycloneAmphan in both the countries. #India #Bangladesh https://www.indiatoday.in/world/story/at-least-19-million-children-at-imminent-risk-due-to-cyclone-amphan-in-india-bangladesh-unicef-1680321-2020-05-21 ,India,indiatoday,IndiaToday,1,the unicef be also very concern that the corona could deepen the humanitarian consequences of cycloneamphan in both the countries india bangladesh
5/21/20,https://twitter.com/IndiaToday/status/1263460808035622917,"#CoronavirusCrisis |  #Kerala govt has cancelled the agreement with US-based tech firm Sprinklr for collection and management of health data of Covid-19 patients and those quarantined in the state.

 https://www.indiatoday.in/india/story/kerala-sprinklr-deal-covid-19-pinarayi-vijayan-high-court-1680484-2020-05-21 ",India,indiatoday,IndiaToday,1,coronacrisis | kerala govt have cancel the agreement with usbased tech firm sprinklr for collection and management of health data of corona patients and those quarantine in the state
5/21/20,https://twitter.com/IndiaToday/status/1263406411289108481,"Low COVID-19 testing in #Telangana is a cause of concern. Union Health Minister Dr Harshvardhan expresses concern. 
#ITVideo pic.twitter.com/OqvDWgwBJj",India,indiatoday,IndiaToday,1,low corona test in telangana be a cause of concern union health minister dr harshvardhan express concern itvideo
5/21/20,https://twitter.com/ndtv/status/1263354635097501697,A nurse struggled with #COVID-19 trauma. He was found dead in his car  https://www.ndtv.com/world-news/coronavirus-a-nurse-struggled-with-covid-19-trauma-he-was-found-dead-in-his-car-2232579  pic.twitter.com/aB3K7XUGDO,India,ndtv,NDTV,1,a nurse struggle with corona trauma he be find dead in his car
5/21/20,https://twitter.com/ReutersUK/status/1263478521390866432,U.S. secures 300 million doses of potential AstraZeneca COVID-19 vaccine  https://uk.reuters.com/article/us-health-coronavirus-astrazeneca-idUKKBN22X0J9?taid=5ec691affe7ea00001579b8e&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/VvWQ6vpeeP,Europe,reutersuk,Reuters UK,1,us secure 300 million dose of potential astrazeneca corona vaccine
5/21/20,https://twitter.com/ReutersUK/status/1263528670699929604,"UK economy stuck in COVID slump, pace of slide eases in May - PMI  https://uk.reuters.com/article/uk-health-coronavirus-britain-economy-idUKKBN22X0VJ?taid=5ec6c063aa4703000103c871&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/TPP6mcdC2Y",Europe,reutersuk,Reuters UK,1,uk economy stick in covid slump pace of slide ease in may pmi
5/21/20,https://twitter.com/ReutersUK/status/1263425471594803200,UK economy shows signs of bottoming out after COVID crash - PMIs  https://uk.reuters.com/article/uk-health-coronavirus-britain-economy-idUKKBN22X0VJ?taid=5ec66047fe7ea00001579ad1&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/zZNmjHCq18,Europe,reutersuk,Reuters UK,1,uk economy show sign of bottom out after covid crash pmis
5/21/20,https://twitter.com/ReutersUK/status/1263418074885218305,U.S. secures 300 million doses of potential AstraZeneca COVID-19 vaccine  https://uk.reuters.com/article/uk-health-coronavirus-astrazeneca-idUKKBN22X0UW?taid=5ec65963fe7ea00001579ab5&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/1nwPzULHpP,Europe,reutersuk,Reuters UK,1,us secure 300 million dose of potential astrazeneca corona vaccine
5/21/20,https://twitter.com/ReutersUK/status/1263394861396475905,A top U.S. scientist said that governments should not count on a successful vaccine against COVID-19 being developed anytime soon when deciding whether to ease restrictions imposed to curb the pandemic  https://reut.rs/3gcw1kD ,Europe,reutersuk,Reuters UK,1,a top us scientist say that governments should not count on a successful vaccine against corona be develop anytime soon when decide whether to ease restrictions impose to curb the pandemic
5/21/20,https://twitter.com/the_hindu/status/1263454529779097601,"#Congress leader Sam Pitroda said that #COVID-19 cannot become an excuse for the national government to take over the role of the States.
 https://trib.al/wC00bIl ",India,the_hindu,The Hindu,1,congress leader sam pitroda say that corona cannot become an excuse for the national government to take over the role of the state
5/21/20,https://twitter.com/the_hindu/status/1263258236037234690,"In India, two in five #COVID-19 patients have recovered, says Health Ministry  https://trib.al/tRj4UR6 ",India,the_hindu,The Hindu,1,in india two in five corona patients have recover say health ministry
5/21/20,https://twitter.com/the_hindu/status/1263560241029042180,"#Coronavirus | Telangana, Kerala and A.P. report #COVID-19 deaths  https://trib.al/1iblyyY ",India,the_hindu,The Hindu,1,corona | telangana kerala and ap report corona deaths
5/21/20,https://twitter.com/the_hindu/status/1263311050209931267,"After a gap of nine days, the Union Health Ministry held its daily press briefing on #COVID-19 on May 20, when #India recorded a new daily high of cases, 5,614, and 140 deaths

Click here for updates on Day 58 of the coronavirus #lockdown https://bit.ly/3g8IVjS ",India,the_hindu,The Hindu,1,after a gap of nine days the union health ministry hold its daily press brief on corona on may 20 when india record a new daily high of case 5614 and 140 deaths click here for update on day 58 of the corona lockdown
5/21/20,https://twitter.com/the_hindu/status/1263333699875229696,"#COVID-19 could well be nature's warning against #climate change because microbes are the first to ring an alarm and this could just be the first wave of the #pandemic with bigger outbreaks likely to follow, according to science historian Rohit Gupta https://bit.ly/2WQ8QoG ",India,the_hindu,The Hindu,1,corona could well be natures warn against climate change because microbes be the first to ring an alarm and this could just be the first wave of the pandemic with bigger outbreaks likely to follow accord to science historian rohit gupta
5/21/20,https://twitter.com/washingtonpost/status/1263536496885325824,Opinion: What the covid-19 unemployment crisis means for young people  https://wapo.st/3cPyb7K ,United States,washingtonpost,The Washington Post,1,opinion what the corona unemployment crisis mean for young people
5/21/20,https://twitter.com/washingtonpost/status/1263259938706653190,Maryland's longest serving female prisoner had covid-19. Lawmakers push for her release.  https://wapo.st/3bPSm40 ,United States,washingtonpost,The Washington Post,1,marylands longest serve female prisoner have corona lawmakers push for her release
5/21/20,https://twitter.com/washingtonpost/status/1263340069160726529,Maryland's longest serving female prisoner had covid-19. Lawmakers push for her release.  https://wapo.st/36i5k9A ,United States,washingtonpost,The Washington Post,1,marylands longest serve female prisoner have corona lawmakers push for her release
5/22/20,https://twitter.com/BBCNews/status/1263828872761573378,"Countries around the world are considering when and how to ease restrictions, but could there be second or even third waves of Covid-19 infections?

 http://bbc.in/3cTYFoB  pic.twitter.com/wm6wp5F5S1",Europe,bbcnews,BBC News (UK),1,countries around the world be consider when and how to ease restrictions but could there be second or even third wave of corona infections httpbbcin3ctyfob
5/22/20,https://twitter.com/CDCgov/status/1263883330908545024,"After 2 residents of a skilled nursing facility tested positive for #COVID19, all residents & staff were tested. 27 cases were diagnosed. COVID-19 spreads quickly in skilled nursing facilities. Universal & serial testing are important. More from @CDCMMWR:  http://bit.ly/MMWR52220 . pic.twitter.com/4MrTyLmnmx",United States,cdcgov,CDC,1,after 2 residents of a skilled nurse facility test positive for corona all residents staff be test 27 case be diagnose corona spread quickly in skilled nurse facilities universal serial test be important more from cdcmmwr httpbitlymmwr52220
5/22/20,https://twitter.com/guardiannews/status/1263631607992332294,"We need geeks, not James Bonds, for post-Covid world, says French spy chief  https://www.theguardian.com/world/2020/may/22/we-need-geeks-not-james-bonds-for-post-covid-world-says-french-spy-chief?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590107964 ",Europe,guardiannews,Guardian news,1,we need geeks not jam bond for postcovid world say french spy chief
5/22/20,https://twitter.com/guardiannews/status/1263701320629923841,Peter Dutton encourages people to challenge Queensland's Covid-19 border closures  https://www.theguardian.com/world/2020/may/22/peter-dutton-encourages-people-to-challenge-queenslands-covid-19-border-closures?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590121823 ,Europe,guardiannews,Guardian news,1,peter dutton encourage people to challenge queenslands corona border closure
5/22/20,https://twitter.com/guardiannews/status/1263682121706725376,First families pay tribute after ex-White House butler dies from Covid-19  https://www.theguardian.com/us-news/2020/may/22/first-families-pay-tribute-former-white-house-butler-wilson-jerman-dies-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590112373 ,Europe,guardiannews,Guardian news,1,first families pay tribute after exwhite house butler die from corona
5/22/20,https://twitter.com/guardiannews/status/1263894557239971841,Tributes paid to cab driver who died of Covid-19 after being spat at  https://www.theguardian.com/uk-news/2020/may/22/tributes-paid-to-cab-driver-who-died-of-covid-19-after-being-spat-at?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590167390 ,Europe,guardiannews,Guardian news,1,tributes pay to cab driver who die of corona after be spat at
5/22/20,https://twitter.com/guardiannews/status/1263873440848715776,"Hydroxychloroquine: Trump's Covid-19 'cure' increases deaths, global study finds  https://www.theguardian.com/science/2020/may/22/hydroxychloroquine-trumps-covid-19-cure-increases-deaths-global-study-finds?CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590165883  pic.twitter.com/AMHRnlcc8y",Europe,guardiannews,Guardian news,1,hydroxychloroquine trump corona cure increase deaths global study find
5/22/20,https://twitter.com/guardiannews/status/1263887810299297795,Championship clubs wait on results of first batch of Covid-19 tests  https://www.theguardian.com/football/2020/may/22/championship-clubs-wait-on-results-of-first-batch-of-covid-19-tests?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590168847 ,Europe,guardiannews,Guardian news,1,championship club wait on result of first batch of corona test
5/22/20,https://twitter.com/guardiannews/status/1263929745609306112,Exploitative conditions': Germany to reform meat industry after spate of Covid-19 cases  https://www.theguardian.com/environment/2020/may/22/exploitative-conditions-germany-to-reform-meat-industry-after-spate-of-covid-19-cases?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1590167389 ,Europe,guardiannews,Guardian news,1,exploitative condition germany to reform meat industry after spate of corona case
5/22/20,https://twitter.com/IndiaToday/status/1263836372516737026,India has focused its energy in containing the spread of infection by ramping up COVID-facilities. The preparations have aided the govt's decision to gradually ease the #lockdown. What happens next? #IndiaTodayMagazine https://www.indiatoday.in/magazine/cover-story/story/20200525-are-we-ready-1678686-2020-05-16 ,India,indiatoday,IndiaToday,1,india have focus its energy in contain the spread of infection by ramp up covidfacilities the preparations have aid the govts decision to gradually ease the lockdown what happen next indiatodaymagazine
5/22/20,https://twitter.com/IndiaToday/status/1263893413797097473,"The government has said that the cases of Covid-19 will peak between June 21-28. 
#coronavirus https://www.indiatoday.in/india/story/coronavirus-lockdown-averted-54-000-deaths-says-centre-as-nationwide-tally-reaches-1-18-lakh-1680969-2020-05-22 ",India,indiatoday,IndiaToday,1,the government have say that the case of corona will peak between june 2128 corona
5/22/20,https://twitter.com/IndiaToday/status/1263867336131371009,"#Exclusive | #Bangladesh claims success in curing COVID-19! Dr Tarek Alam, who is behind the cure, speaks exclusively to @sardesairajdeep about the findings. Hear him out.
#NewsToday LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/xn8tBc4z0M",India,indiatoday,IndiaToday,1,exclusive | bangladesh claim success in cure corona dr tarek alam who be behind the cure speak exclusively to sardesairajdeep about the find hear him out newstoday live at httpbitlyitlivetv
5/22/20,https://twitter.com/IndiaToday/status/1263850634207354881,"#OperationCovidQuacks | Frome nasal drops to potions, quacks promise COVID recovery. Watch this India Today special investigation by Jamshed Khan and @ojasjain11. 
#Newstrack LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/4lBtVdxJcH",India,indiatoday,IndiaToday,1,operationcovidquacks | frome nasal drop to potions quack promise covid recovery watch this india today special investigation by jamshed khan and ojasjain11 newstrack live at httpbitlyitlivetv
5/22/20,https://twitter.com/IndiaToday/status/1263843418918117376,"#Exclusive | Hospitals in #Mumbai grapple with COVID crisis. India Today's @pankajcreates gets us this ground report from inside Kem Hospital.
#Newstrack with @RahulKanwal LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/OZJJ71WR3a",India,indiatoday,IndiaToday,1,exclusive | hospitals in mumbai grapple with covid crisis india todays pankajcreates get us this grind report from inside kem hospital newstrack with rahulkanwal live at httpbitlyitlivetv
5/22/20,https://twitter.com/IndiaToday/status/1263846288367345666,"#CoronavirusCrisis | Maharashtra minister @AmitV_Deshmukh tells us how the state govt is trying to increase the number of dedicated beds for COVID-19 in hospitals. Listen in.
#Newstrack LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/PXOdUYdQJ9",India,indiatoday,IndiaToday,1,coronacrisis | maharashtra minister amitvdeshmukh tell us how the state govt be try to increase the number of dedicate bed for corona in hospitals listen in newstrack live at httpbitlyitlivetv
5/22/20,https://twitter.com/IndiaToday/status/1263840253166489600,"#Mumbai's COVID-19 tally continues to rise unabated, crossing the 27,000-mark. Take a look at the COVID-19 tracker. 
#Newstrack with @RahulKanwal LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/AEcoyVURGt",India,indiatoday,IndiaToday,1,mumbais corona tally continue to rise unabated cross the 27000mark take a look at the corona tracker newstrack with rahulkanwal live at httpbitlyitlivetv
5/22/20,https://twitter.com/IndiaToday/status/1263795058634928133,"You saw the horrific images of corpses lying with patients at #Mumbai hospitals. Now, India Today reporters go inside maximum city's municipal facilities that have now turned into Covid-19 war zones. Don't miss the special ground report on #Newstrack with @RahulKanwal at 8 PM. pic.twitter.com/g4By2L8KCJ",India,indiatoday,IndiaToday,1,you saw the horrific image of corpses lie with patients at mumbai hospitals now india today reporters go inside maximum citys municipal facilities that have now turn into corona war zone dont miss the special grind report on newstrack with rahulkanwal at 8 pm
5/22/20,https://twitter.com/ndtv/status/1263770145606045697,"""We're All Vulnerable"": Congress's Sanjay Jha Tests Positive For COVID-19  https://www.ndtv.com/india-news/coronavirus-india-congresss-sanjay-jha-tests-positive-for-covid-19-says-we-are-all-vulnerab-2233363  #NDTVNewsBeeps pic.twitter.com/vK0EXFQtZr",India,ndtv,NDTV,1,be all vulnerable congresss sanjay jha test positive for corona ndtvnewsbeeps
5/22/20,https://twitter.com/ReutersUK/status/1263961598332370945,How one Indian company could be world's door to a COVID-19 vaccine  https://uk.reuters.com/article/us-health-coronavirus-india-serum-insigh-idUKKBN22Y2BI?taid=5ec85395c4c54c00017f12a7&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/hVhqTBZXk0,Europe,reutersuk,Reuters UK,1,how one indian company could be worlds door to a corona vaccine
5/22/20,https://twitter.com/ReutersUK/status/1263737626147897344,"UK borrowing soars, retail sales plunge as COVID hits economy  https://uk.reuters.com/article/us-health-coronavirus-britain-economy-idUKKBN22Y0R6?taid=5ec782fec4c54c0001299331&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/ydWvVwyFs4",Europe,reutersuk,Reuters UK,1,uk borrow soar retail sales plunge as covid hit economy
5/22/20,https://twitter.com/ReutersUK/status/1263969147542740992,Kante prepared to miss rest of season due to COVID-19 concerns - reports  https://uk.reuters.com/article/uk-health-coronavirus-soccer-che-kante-idUKKBN22Y2S4?taid=5ec85a9dbbdff20001f193c2&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/8m0BD1NbGg,Europe,reutersuk,Reuters UK,1,kante prepare to miss rest of season due to corona concern report
5/22/20,https://twitter.com/ReutersUK/status/1263892590077841409,French court orders insurer AXA to pay restaurant's COVID-19 losses  https://uk.reuters.com/article/uk-health-coronavirus-insurance-axa-idUKKBN22Y26F?taid=5ec81350fb44e00001b15835&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/Xcn2uXo5ak,Europe,reutersuk,Reuters UK,1,french court order insurer axa to pay restaurants corona losses
5/22/20,https://twitter.com/ReutersUK/status/1263740142868725760,Full disclosure? Hedge funds navigate COVID health questions  https://uk.reuters.com/article/uk-health-coronavirus-hedgefunds-idUKKBN22Y0PM?taid=5ec78556c4c54c0001299334&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter  pic.twitter.com/Icu9KK0FHa,Europe,reutersuk,Reuters UK,1,full disclosure hedge fund navigate covid health question
