date,page/account,is_comment,text,binary label,explanation,comments,link,clean_text,lemmatized
18/10/2021,מדעת,no,"שתי מחלות או תופעות נחשבות למשמעותיות ספציפית לילדים – תופעת ה""לונג קוביד"" (השפעות ותופעות לוואי לטווח ארוך), ותסמונת פוסט קורונה (PIMS או MIS-C).",1.0,,"פוסט מפוצל, חלק 3",https://www.facebook.com/groups/503350980581730/posts/904578307125660/,שתי מחלות או תופעות נחשבות למשמעותיות ספציפית לילדים  תופעת הלונג קוביד השפעות ותופעות לוואי לטווח ארוך ותסמונת פוסט קורונה פימס או misc,"['שתיים', 'מחלה', 'או', 'תופעה', 'נחשב', 'למשמעותיות', 'ספציפי', 'ילד', 'תופעה', 'לונג', 'קוביד', 'שפעת', 'תופעה', 'לוואי', 'טווח', 'ארוך', 'תסמונת', 'פוסט', 'קורונה', 'פימס', 'או']"
18/10/2021,מדעת,no,"מתחילת המגפה ועד הגל השלישי, רוב הילדים החולים היו חסרי תסמינים, והופיעו כ – 100 מקרים בלבד של תסמונת פוסט קורונה, אך כבר אז החלו להצטבר עדויות על תופעות ארוכות טווח בילדים (כיום מקובל לומר שמדובר ב-4-15% מהנדבקים, כולל חסרי התסמינים והחולים בצורה האופיינית), שהתבטאו באובדן חוש הריח והטעם לזמן ממושך, בעיות זיכרון, ריכוז, ירידה קוגניטיבית, נשירת שיער ועוד.",1.0,,"פוסט מפוצל, חלק 4",https://www.facebook.com/groups/503350980581730/posts/904578307125660/,מתחילת המגפה ועד הגל השלישי רוב הילדים החולים היו חסרי תסמינים והופיעו כ  100 מקרים בלבד של תסמונת פוסט קורונה אך כבר אז החלו להצטבר עדויות על תופעות ארוכות טווח בילדים כיום מקובל לומר שמדובר ב415 מהנדבקים כולל חסרי התסמינים והחולים בצורה האופיינית שהתבטאו באובדן חוש הריח והטעם לזמן ממושך בעיות זיכרון ריכוז ירידה קוגניטיבית נשירת שיער ועוד,"['תחילה', 'מגפה', 'עד', 'גל', 'שלישי', 'רוב', 'ילד', 'חולה', 'היה', 'חסר', 'תסמין', 'הופיע', '100', 'מקרה', 'בלבד', 'של', 'תסמונת', 'פוסט', 'קורונה', 'אך', 'כבר', 'אז', 'החל', 'הצטבר', 'עדוי', 'על', 'תופעה', 'ארוך', 'טווח', 'ילד', 'יום', 'מקובל', 'אמר', 'דובר', '415', 'נדבק', 'כולל', 'חסר', 'תסמין', 'חולה', 'צורה', 'אופייני', 'התבטא', 'אובדן', 'חוש', 'ריח', 'טעם', 'זמן', 'ממושך', 'בעיה', 'זיכרון', 'ריכוז', 'ירידה', 'קוגניטיבית', 'נשיר', 'שיער', 'עוד']"
18/10/2021,מדעת,no,"תסמונת פוסט קורונה בולטת מאוד בגל הרביעי – הן במספר הילדים ונערים שנדבקו, הן בחומרת המקרים שנזקקים לטיפול רפואי אגרסיבי הכולל סטרואידים במינון גבוה, תרופות נוגדות דלקת מתקדמות, הנשמה ואפילו במספר מקרים של שימוש באקמו (מכונת לב-ריאה) בשל קריסת מערכות הלב והריאות.התסמונת הזו נובעת מכך שפעילות מערכת החיסון מתגברת וגורמת לתהליך דלקתי משמעותי כנגד מערכות הגוף. הדבר מתואר לאחר מחלות נגיפיות וחיידקיות. ",1.0,,"פוסט מפוצל, חלק 5 - שונה הנוסח",https://www.facebook.com/groups/503350980581730/posts/904578307125660/,תסמונת פוסט קורונה בולטת מאוד בגל הרביעי  הן במספר הילדים ונערים שנדבקו הן בחומרת המקרים שנזקקים לטיפול רפואי אגרסיבי הכולל סטרואידים במינון גבוה תרופות נוגדות דלקת מתקדמות הנשמה ואפילו במספר מקרים של שימוש באקמו מכונת לבריאה בשל קריסת מערכות הלב והריאותהתסמונת הזו נובעת מכך שפעילות מערכת החיסון מתגברת וגורמת לתהליך דלקתי משמעותי כנגד מערכות הגוף הדבר מתואר לאחר מחלות נגיפיות וחיידקיות,"['תסמונת', 'פוסט', 'קורונה', 'בלט', 'מאוד', 'גל', 'רביעי', 'הן', 'מספר', 'ילד', 'נוער', 'נדבק', 'הן', 'חומרה', 'מקר', 'נזקק', 'טיפול', 'רפואי', 'אגרסיבי', 'כלל', 'סטרואיד', 'מינון', 'גבוה', 'תרופה', 'נוגד', 'דלקת', 'התקדם', 'הנשמה', 'אפילו', 'מספר', 'מקרה', 'של', 'שימוש', 'אקמו', 'כונה', 'בריאה', 'בשל', 'קריסה', 'מערכה', 'לב', 'ריאותהתסמונת', 'זו', 'נבע', 'כך', 'פעיל', 'מערכה', 'חיסון', 'תגבר', 'גרם', 'תהליך', 'דלק', 'מש', 'עיוות', 'נגד', 'מערכה', 'גוף', 'דבר', 'תואר', 'לאחר', 'מחלה', 'נגיפי', 'חיידקיות']"
18/10/2021,מדעת,no,"יש לזכור שנגיף הקורונה גורם בדרך כלל למחלה קלה בילדים, אבל קיים סיכון לסיבוכים ולתחלואה קשה (אפילו עד מוות) במקרים לא מעטים. הדרך הנכונה ביותר להתגונן כנגד המחלה היא שמירה על הכללים – מסכה בחללים סגורים, הימנעות מהתקהלויות וקבלת חיסון במידה וברגע שניתן – דרך פשוטה המונעת הדבקה ותחלואה.",1.0,,"פוסט מפוצל, חלק 7",https://www.facebook.com/groups/503350980581730/posts/904578307125660/,יש לזכור שנגיף הקורונה גורם בדרך כלל למחלה קלה בילדים אבל קיים סיכון לסיבוכים ולתחלואה קשה אפילו עד מוות במקרים לא מעטים הדרך הנכונה ביותר להתגונן כנגד המחלה היא שמירה על הכללים  מסכה בחללים סגורים הימנעות מהתקהלויות וקבלת חיסון במידה וברגע שניתן  דרך פשוטה המונעת הדבקה ותחלואה,"['יש', 'זכר', 'נגיף', 'קורונה', 'גרם', 'דרך', 'כלל', 'מחלה', 'קל', 'ילד', 'אבל', 'קיים', 'סיכון', 'סיבוך', 'תחלואה', 'קשה', 'אפילו', 'עד', 'מוות', 'מקר', 'לא', 'העטה', 'דרך', 'נכון', 'ביותר', 'התגונן', 'כנגד', 'מחלה', 'הוא', 'שמירה', 'על', 'כלל', 'מסך', 'חלל', 'סגור', 'הימנעות', 'התקהלות', 'קבלה', 'חיסון', 'מידה', 'רגע', 'ניתן', 'דרך', 'פשוט', 'הונע', 'הדבקה', 'תחלואה']"
29/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,החיסון לא מונע כלום,0.0,,,https://www.facebook.com/groups/503350980581730/posts/910925483157609/,החיסון לא מונע כלום,"['חיסון', 'לא', 'הונע', 'לום']"
31/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,החיסונים לא מונעים סיבוכים לאחר החלמה אז מה הטמטום לדון על זה בכלל בהקשר של החיסון... בדיוק כפי שנאמר בדיון של הfda שום קשר לפימס או לשום סיבוך לאחר ההחלמה שאינו מבוסס או קשור לחומרת החולי...,1.0,,,https://www.facebook.com/groups/503350980581730/posts/912209406362550/,החיסונים לא מונעים סיבוכים לאחר החלמה אז מה הטמטום לדון על זה בכלל בהקשר של החיסון בדיוק כפי שנאמר בדיון של הפדא שום קשר לפימס או לשום סיבוך לאחר ההחלמה שאינו מבוסס או קשור לחומרת החולי,"['חיסון', 'לא', 'הונע', 'סיבוך', 'לאחר', 'החלמה', 'אז', 'מה', 'טמטום', 'דן', 'על', 'זה', 'בכלל', 'הקשר', 'של', 'חיסון', 'דיוק', 'כפי', 'נאמר', 'דיון', 'של', 'פדא', 'שום', 'קשר', 'פימס', 'או', 'שום', 'סיבוך', 'לאחר', 'החלמה', 'אינו', 'מבוסס', 'או', 'קשור', 'חומרה', 'חולי']"
31/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,החיסונים לא מונעים סיבוכים לאחר החלמה.,1.0,,חלק מהפוסט לעיל,https://www.facebook.com/groups/503350980581730/posts/912209406362550/,החיסונים לא מונעים סיבוכים לאחר החלמה,"['חיסון', 'לא', 'הונע', 'סיבוך', 'לאחר', 'החלמה']"
31/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,no,ההדבקה אותה הדבקה אם או בלי חיסונים ותכלס גם הסיכוי לאשפוז מהנגיף . וגם שלא היו חיסונים אחוזי התמותה מהנגיף אפסיים. כלומר אם או בלי חיסון אין שום הדבל,0.0,לא נכון אינטואיטיבית,חלק מפוסט (רובו מדווח על מפורסמים שנדבקו/חלו/חוסנו),https://www.facebook.com/groups/503350980581730/posts/912289846354506/,ההדבקה אותה הדבקה אם או בלי חיסונים ותכלס גם הסיכוי לאשפוז מהנגיף  וגם שלא היו חיסונים אחוזי התמותה מהנגיף אפסיים כלומר אם או בלי חיסון אין שום הדבל,"['הדבקה', 'את', 'היא', 'הדבקה', 'אם', 'או', 'בלי', 'חיסון', 'תכלס', 'גם', 'סיכוי', 'אשפוז', 'נגיף', 'גם', 'לא', 'היה', 'חיסון', 'אחוז', 'תמותה', 'נגיף', 'אפסי', 'כלומר', 'אם', 'או', 'בלי', 'חיסון', 'אין', 'שום', 'דבל']"
31/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,אם הנגיף היה קטלני לפניי שהיו חיסונים מלא מפורסמים שנדבקו וחלקם מבוגרים היו צריכים למות. מה שלא קרה.. ואם החיסון היה כזה חזק ויעיל נגד הדבקה אז מלא מפורסמים שנדבקו לא היו אמורים להידבק ולחלות עם שני חיסונים,0.0,,תיקנתי שגיאות הקלדה,https://www.facebook.com/groups/503350980581730/posts/912289846354506/,אם הנגיף היה קטלני לפניי שהיו חיסונים מלא מפורסמים שנדבקו וחלקם מבוגרים היו צריכים למות מה שלא קרה ואם החיסון היה כזה חזק ויעיל נגד הדבקה אז מלא מפורסמים שנדבקו לא היו אמורים להידבק ולחלות עם שני חיסונים,"['אם', 'נגיף', 'היה', 'קטלן', 'לפני', 'אני', 'היה', 'חיסון', 'מלא', 'מפורסם', 'נדבק', 'וחלקם', 'מבוגר', 'היה', 'צריך', 'מת', 'מה', 'לא', 'קר', 'אם', 'חיסון', 'היה', 'כזה', 'חזק', 'יעיל', 'נגד', 'דבק', 'אז', 'מלא', 'מפורסם', 'נדבק', 'לא', 'היה', 'אמור', 'נדבק', 'חלה', 'עם', 'שני', 'חיסון']"
31/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,אצל אנשים מחוסנים הנגיף נתקל במערכת חיסון שיכולה להשמיד אותו כבר בשלבים המוקדמים. אצל אנשים מחוסנים התהליך הזה נעצר בגלל החיסון - ואצל אנשים שלא מחוסנים המצב יכול להתדרדר עד למוות. היכולת של מערכת החיסון לאתר את התאים הנושאים את הנגיף תלויה בכמות הנוגדנים הנמצאת בדם. זריקת הדחף גורמת לייצור עודף של נוגדנים אלה ולכן לסיכוי טוב יותר שאדם לא ידבק ולא יגיע לסכנת חיים.,1.0,,רק החלק הרלוונטי לקורונה מהפוסט לעיל,https://www.facebook.com/groups/503350980581730/posts/912289846354506/,אצל אנשים מחוסנים הנגיף נתקל במערכת חיסון שיכולה להשמיד אותו כבר בשלבים המוקדמים אצל אנשים מחוסנים התהליך הזה נעצר בגלל החיסון  ואצל אנשים שלא מחוסנים המצב יכול להתדרדר עד למוות היכולת של מערכת החיסון לאתר את התאים הנושאים את הנגיף תלויה בכמות הנוגדנים הנמצאת בדם זריקת הדחף גורמת לייצור עודף של נוגדנים אלה ולכן לסיכוי טוב יותר שאדם לא ידבק ולא יגיע לסכנת חיים,"['אצל', 'איש', 'מחוסן', 'נגיף', 'נתקל', 'מערכה', 'חיסון', 'יכול', 'השמיד', 'את', 'הוא', 'כבר', 'שלב', 'מוקדם', 'אצל', 'איש', 'מחוסן', 'תהליך', 'זה', 'נעצר', 'בגלל', 'החיסון', 'אצל', 'איש', 'לא', 'חוסן', 'מצב', 'יכול', 'הדרדר', 'עד', 'מוות', 'יכול', 'של', 'מערכה', 'חיסון', 'איתר', 'את', 'תא', 'נשא', 'את', 'נגיף', 'תלה', 'כמות', 'נוגדן', 'נמצא', 'דם', 'זריקה', 'דחף', 'גרם', 'ייצור', 'עודף', 'של', 'נוגדן', 'אלה', 'אתן', 'סיכוי', 'טוב', 'יותר', 'אדם', 'לא', 'נדבק', 'לא', 'הגיע', 'סכנה', 'חיים']"
31/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"החיסון לא אמור למנוע הדבקה, החיסון (כל חיסון ) אמור לעזור לך לא להגיע לשלבים קשים של המחלה ( נכון יהיו כאלו שיצאו מהכלל )",1.0,,,https://www.facebook.com/groups/503350980581730/posts/912289846354506/,החיסון לא אמור למנוע הדבקה החיסון כל חיסון  אמור לעזור לך לא להגיע לשלבים קשים של המחלה  נכון יהיו כאלו שיצאו מהכלל ,"['חיסון', 'לא', 'אמור', 'מנע', 'הדבקה', 'חיסון', 'כול', 'חיסון', 'אמור', 'עזר', 'אתה', 'לא', 'הגיע', 'שלב', 'קשה', 'של', 'מחלה', 'נכון', 'היה', 'אלו', 'יצא', 'כלל']"
31/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"רוב המוחץ של האנשים יעברו את זה כלא יותר משפעת …24,000 איש מתוך 1.3 מיליון מאומתים חלו קשה",1.0,"לא בטוחה ממתי הנתונים (אבל מספרים גם ככה לא נכנסים, אז לא משנה)",,https://www.facebook.com/groups/503350980581730/posts/912173389699485/,רוב המוחץ של האנשים יעברו את זה כלא יותר משפעת …24000 איש מתוך 13 מיליון מאומתים חלו קשה,"['רוב', 'מוחץ', 'של', 'איש', 'עיבר', 'את', 'זה', 'לא', 'יותר', 'שיפע', '24000', 'איש', 'מתוך', '13', 'מיליון', 'אומת', 'חל', 'קשה']"
31/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,החיסון לא מונע פימס או כל תסמונת אחרת שצצה לאחר החלמה ואינה תלויה בחומרת המחלה.,1.0,,,https://www.facebook.com/groups/503350980581730/posts/912173389699485/,החיסון לא מונע פימס או כל תסמונת אחרת שצצה לאחר החלמה ואינה תלויה בחומרת המחלה,"['חיסון', 'לא', 'הונע', 'פימס', 'או', 'כול', 'תסמונת', 'אחר', 'צץ', 'לאחר', 'החלמה', 'אינו', 'תלה', 'חומרה', 'מחלה']"
31/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,חיסון שאינו מונע הדבקה לא יכול למנוע פימס או לונג קוביד,1.0,,,https://www.facebook.com/groups/503350980581730/posts/912173389699485/,חיסון שאינו מונע הדבקה לא יכול למנוע פימס או לונג קוביד,"['חיסון', 'אינו', 'הונע', 'דבק', 'לא', 'יכול', 'מנע', 'פימס', 'או', 'לונג', 'קוביד']"
31/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,החיסון מפחית הדבקה באחוזים גבוהים לעתים חודשים ארוכים אצל חלק מהמתחסנים.,1.0,,,https://www.facebook.com/groups/503350980581730/posts/912173389699485/,החיסון מפחית הדבקה באחוזים גבוהים לעתים חודשים ארוכים אצל חלק מהמתחסנים,"['חיסון', 'הפחית', 'הדבקה', 'אחוז', 'גבוה', 'לעתים', 'חודש', 'ארוך', 'אצל', 'חלק', 'התחסן']"
31/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,[החיסון] לא מונע הדבקה הוא מונע סימפטומים ובדיוק בגלל זה אינו מונע תסמונות שצצות לאחר ההחלמה ואינן תלויות בחומרת המחלה... זה נאמר בדיון של הfda,1.0,,,https://www.facebook.com/groups/503350980581730/posts/912173389699485/,החיסון לא מונע הדבקה הוא מונע סימפטומים ובדיוק בגלל זה אינו מונע תסמונות שצצות לאחר ההחלמה ואינן תלויות בחומרת המחלה זה נאמר בדיון של הפדא,"['חיסון', 'לא', 'מונע', 'דבק', 'הוא', 'הונע', 'סימפטום', 'בדיוק', 'בגלל', 'זה', 'אינו', 'הונע', 'תסמונת', 'צץ', 'לאחר', 'החלמה', 'אינו', 'תלוי', 'חומרה', 'מחלה', 'זה', 'נאמר', 'דיון', 'של', 'פדא']"
31/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,לפי הדיון בfda היעילות נגד הדבקה במינון הילדים תהיה אפסית וכפי שהם ציינו במפורש זה כלל אינה מטרת החיסון ובטח שלא אישור החיסון. חסינות עדר עם החיסון הזה לא תתקיים ואין כל אשלייה שתהיה (זה כמעט ציטוט מהדיון) מטרת חיסון הילדים היא לשמור על שיגרת הילדים הנמצאים בסיכון גבוהה בין אם נפשית ובין אם פיזית האישור ניתן כדי לתת מענה לאותם ילדים בסיכון ואין מין האישור לקביעת המלצה לכלל הילדים בשיכבות הגילאים הללו להתחסן. הסיכון אצל ילדים בגילאים האלה נובעי בעיקר מהתופעות לאחר ההחלמה שאינן תלויות בחומרת המחלה עצמה קרי לא ניתן לקבוע כי החיסון ימנע או ישפיע על חומרתן של אותן תופעות שאין בינן לבין מטרות החיסון כלל קשר.,1.0,,,https://www.facebook.com/groups/503350980581730/posts/912173389699485/,לפי הדיון בפדא היעילות נגד הדבקה במינון הילדים תהיה אפסית וכפי שהם ציינו במפורש זה כלל אינה מטרת החיסון ובטח שלא אישור החיסון חסינות עדר עם החיסון הזה לא תתקיים ואין כל אשלייה שתהיה זה כמעט ציטוט מהדיון מטרת חיסון הילדים היא לשמור על שיגרת הילדים הנמצאים בסיכון גבוהה בין אם נפשית ובין אם פיזית האישור ניתן כדי לתת מענה לאותם ילדים בסיכון ואין מין האישור לקביעת המלצה לכלל הילדים בשיכבות הגילאים הללו להתחסן הסיכון אצל ילדים בגילאים האלה נובעי בעיקר מהתופעות לאחר ההחלמה שאינן תלויות בחומרת המחלה עצמה קרי לא ניתן לקבוע כי החיסון ימנע או ישפיע על חומרתן של אותן תופעות שאין בינן לבין מטרות החיסון כלל קשר,"['לפי', 'דיון', 'פדא', 'יעיל', 'נגד', 'הדבקה', 'מינון', 'ילד', 'היה', 'אפסי', 'כפי', 'הוא', 'ציין', 'במפורש', 'זה', 'כלל', 'אינו', 'מטרה', 'חיסון', 'בטח', 'לא', 'אישור', 'חיסון', 'חסין', 'עדר', 'עם', 'חיסון', 'זה', 'לא', 'התקיים', 'אין', 'כול', 'אשלייה', 'היה', 'זה', 'כמעט', 'ציטוט', 'דיון', 'טרה', 'חיסון', 'ילד', 'הוא', 'שמר', 'על', 'שיגרה', 'ילד', 'נמצא', 'סיכון', 'גבוה', 'בין', 'אם', 'נפשי', 'בין', 'אם', 'פיסי', 'אישור', 'ניתן', 'כדי', 'נתן', 'מענה', 'אותו', 'ילד', 'סיכון', 'אין', 'מין', 'אישור', 'קביעה', 'המלצה', 'כלל', 'ילד', 'שיכבות', 'גילאי', 'הללו', 'התחסן', 'סיכון', 'אצל', 'ילד', 'גילאי', 'אלה', 'נבע', 'בעיקר', 'תופעה', 'לאחר', 'החלמה', 'אינו', 'תלה', 'חומרה', 'מחלה', 'עצמו', 'קרי', 'לא', 'ניתן', 'קבע', 'כי', 'חיסון', 'נמנע', 'או', 'השפיע', 'על', 'חומרה', 'של', 'אותו', 'תופעה', 'אין', 'בין', 'הן', 'לבין', 'מטר', 'חיסון', 'כלל', 'קשר']"
31/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,הממשלה מנצלת את ״המגיפה במימדי ענק״ כדי לקדם שליטה וחוקים מפלצתיים ואגרסיביים כנגד האזרחים שלה ולזרוע בהם פחד.,0.0,,לא בטוחה שמתאים. אולי בלי המשפט האחרון? - נמחק,https://www.facebook.com/groups/503350980581730/posts/912166639700160/,הממשלה מנצלת את ״המגיפה במימדי ענק״ כדי לקדם שליטה וחוקים מפלצתיים ואגרסיביים כנגד האזרחים שלה ולזרוע בהם פחד,"['ממשלה', 'ניצל', 'את', 'מגפה', 'ממד', 'ענק', 'כדי', 'קידם', 'שליטה', 'חוק', 'מפלצתי', 'אגרסיבי', 'כנגד', 'אזרח', 'של', 'היא', 'זרע', 'הוא', 'פחד']"
31/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,אין קורונה !!! הכל שטויות ! כל מה שצריך זה להתחסן - וזהו !! זה שמכריחים אזרחים לעטות מסיכות - זה סתם התעללות וכסת״ח !,0.0,,,https://www.facebook.com/groups/503350980581730/posts/912166639700160/,אין קורונה  הכל שטויות  כל מה שצריך זה להתחסן  וזהו  זה שמכריחים אזרחים לעטות מסיכות  זה סתם התעללות וכסת״ח ,"['אין', 'קורונה', 'כול', 'שטות', 'כול', 'מה', 'צריך', 'זה', 'התחסן', 'זיהה', 'זה', 'הכריח', 'אזרח', 'עטה', 'סיכה', 'זה', 'סתם', 'התעללות', 'כסת']"
01/11/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,חיסונים מייצרים מוטציות גנטיות... בעיקר חיסוני mrna שהם גנטיים.,0.0,,,https://www.facebook.com/groups/421434465970824/posts/604478290999773/,חיסונים מייצרים מוטציות גנטיות בעיקר חיסוני מרנא שהם גנטיים,"['חיסון', 'ייצר', 'מוטציה', 'גנטי', 'בעיקר', 'חיסוני', 'רנא', 'הוא', 'גנטי']"
01/11/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,מה שקורה כאן זה שיהיו 6 חיסונים כחלק מניסוי .,0.0,,,https://www.facebook.com/groups/421434465970824/posts/604567797657489/,מה שקורה כאן זה שיהיו 6 חיסונים כחלק מניסוי ,"['מה', 'קרה', 'כאן', 'זה', 'יהיה', 'חיסון', 'חלק', 'ניסוי']"
01/11/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,כולנו נידבק אבל הסיכוי שנחלה באופן קשה עד מוות יהיה נמוך.,0.0,לא בהכרח כולנו נידבק,,https://www.facebook.com/groups/421434465970824/posts/604567797657489/,כולנו נידבק אבל הסיכוי שנחלה באופן קשה עד מוות יהיה נמוך,"['כול', 'נדבק', 'אבל', 'סיכוי', 'נחל', 'אופן', 'קשה', 'עד', 'מוות', 'היה', 'נמוך']"
01/11/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,זה לא להאמין שאחרי שנתיים בשקר הזה אנשים עדיין חושבים שיש מגיפה עולמית וסיפורים ושקרים חדשים כל יום בתקשורת !!תתעוררו אנשים,0.0,,,https://www.facebook.com/groups/421434465970824/posts/604567797657489/,זה לא להאמין שאחרי שנתיים בשקר הזה אנשים עדיין חושבים שיש מגיפה עולמית וסיפורים ושקרים חדשים כל יום בתקשורת תתעוררו אנשים,"['זה', 'לא', 'האמין', 'שאחרי', 'שנתי', 'שקר', 'זה', 'איש', 'עדיין', 'חשב', 'יש', 'מגפה', 'עולמי', 'סיפור', 'שקר', 'חדש', 'כול', 'יום', 'תקשורת', 'התעורר', 'איש']"
01/11/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,"""הפרד ומשול.."" זה מה שיש בזריקות !! אין בהן שום הגנה נגד הקורונה !! הקורונה זאת המצאה אחת גדולה ליצירת פחד באוכלוסיה וזריקה תציל לכאורה !!",0.0,,"תגובה מפוצלת, חלק 1",https://www.facebook.com/groups/421434465970824/posts/604567797657489/,הפרד ומשול זה מה שיש בזריקות  אין בהן שום הגנה נגד הקורונה  הקורונה זאת המצאה אחת גדולה ליצירת פחד באוכלוסיה וזריקה תציל לכאורה ,"['פרד', 'שול', 'זה', 'מה', 'יש', 'זריקה', 'אין', 'הוא', 'שום', 'הגנה', 'נגד', 'קורונה', 'קורונה', 'זאת', 'המצאה', 'אחת', 'גדול', 'יצירה', 'פחד', 'אוכלוסייה', 'זריקה', 'הציל', 'לכאורה']"
01/11/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,לא נבדקו הזריקות כי הכל חסוי תחת המדינה ופייזר,0.0,,"תגובה מפוצלת, חלק 2",https://www.facebook.com/groups/421434465970824/posts/604567797657489/,לא נבדקו הזריקות כי הכל חסוי תחת המדינה ופייזר,"['לא', 'נבדק', 'זריקה', 'כי', 'כול', 'חסוי', 'תחת', 'מדינה', 'פייזר']"
01/11/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,כל מי שלקח את הזריקה הפך להיות זומבי עם תופעות כאבים וחולשה,0.0,,"תגובה מפוצלת, חלק 3",https://www.facebook.com/groups/421434465970824/posts/604567797657489/,כל מי שלקח את הזריקה הפך להיות זומבי עם תופעות כאבים וחולשה,"['כול', 'מי', 'לקח', 'את', 'זריקה', 'הפך', 'היות', 'זומבי', 'עם', 'תופעה', 'כאב', 'חולשה']"
01/11/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,אה...אה...אה....תבינו לבד שהקורונה והחיסון זה אמצעי להשגת מטרה חשוכת מרפא,0.0,,,https://www.facebook.com/groups/421434465970824/posts/604567797657489/,אהאהאהתבינו לבד שהקורונה והחיסון זה אמצעי להשגת מטרה חשוכת מרפא,"['אהאהאהתבינו', 'לבד', 'קורונה', 'חיסון', 'זה', 'אמצעי', 'השגה', 'מטרה', 'חשוך', 'ריפא']"
20/10/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,"החיסון אשם בתופעות הלוואי והמוות עד שיוכח אחרת | ד""ר ריאן קול פתלוג קליני אם יש תופעת לוואי או מוות ‫זה קרה מהטיפול הזה, מזריקת קרישי הדם, ‫אונס במחט איך שתרצו לקרוא לה. אנו רואים עלייה של פי 200 ‫במיוקרדיטיס (דלקת שריר הלב) הוא קורא לעצור ולחשוב על מה שאנחנו עושים. הטירוף, אנחנו חייבים ‫לעצור את הטירוף - מיד!!!‫ זאת התקפה רעילה על האוכלוסייה שלנו ‫והיא צריכה להיפסק עכשיו!!!",0.0,,מקור: https://healthybreathing.co.il/blood-clots/?fbclid=IwAR3y2fOuDF21OCHVhULJrjyzFCxuVlATisRYkuyDC-C4abLhm8IJbzou2qc,https://www.facebook.com/groups/421434465970824/posts/596741405106795/,החיסון אשם בתופעות הלוואי והמוות עד שיוכח אחרת | דר ריאן קול פתלוג קליני אם יש תופעת לוואי או מוות ‫זה קרה מהטיפול הזה מזריקת קרישי הדם ‫אונס במחט איך שתרצו לקרוא לה אנו רואים עלייה של פי 200 ‫במיוקרדיטיס דלקת שריר הלב הוא קורא לעצור ולחשוב על מה שאנחנו עושים הטירוף אנחנו חייבים ‫לעצור את הטירוף  מיד‫ זאת התקפה רעילה על האוכלוסייה שלנו ‫והיא צריכה להיפסק עכשיו,"['חיסון', 'אשם', 'תופעה', 'לוואי', 'מוות', 'עד', 'הוכח', 'אחרת', 'דר', 'ריאן', 'קול', 'פתלוג', 'קליני', 'אם', 'יש', 'תופעה', 'לוואי', 'או', 'מוות', 'זה', 'קרה', 'טיפול', 'זה', 'זריקה', 'קריש', 'דם', 'אנס', 'מחט', 'איך', 'תירץ', 'קרא', 'היא', 'הוא', 'ראה', 'עלייה', 'של', 'פי', '200', 'מיוקרדיטיס', 'דלקת', 'שריר', 'לב', 'הוא', 'קורא', 'עצר', 'חשב', 'על', 'מה', 'הוא', 'עשה', 'טירוף', 'הוא', 'חייב', 'עצר', 'את', 'טירוף', 'מייד', 'זאת', 'התקפה', 'רעיל', 'על', 'אוכלוסייה', 'לן', 'הוא', 'צריך', 'נפסק', 'עכשיו']"
01/11/2021,חיסוני קורונה ותופעות לוואי בזמן אמת,yes,מוזרקים מדביקים ונדבקים. כמו לא מחוסנים. לכן אין משמעות לזריקה מבחינת חסינות עדר.,0.0,"זה לא כמו לא מחוסנים, כי האחוזים הרבה יותר נמוכים",,https://www.facebook.com/groups/421434465970824/posts/604582447656024/,מוזרקים מדביקים ונדבקים כמו לא מחוסנים לכן אין משמעות לזריקה מבחינת חסינות עדר,"['הוזרק', 'הדביק', 'נדבק', 'כמו', 'לא', 'חוסן', 'לכן', 'אין', 'משמעות', 'זריקה', 'בחינה', 'חסינות', 'עדר']"
